11
612
143 27 2 4 2 4 1 0 0 0 0 11
143 27 2 4 1 2 1 0 0 0 0 11
143 27 2 4 1 2 1 0 0 0 0 11
143 27 8 2 3 6 1 0 0 0 0 9
144 27 1 4 2 4 1 0 0 0 0 11
144 27 1 4 1 32 1 0 0 0 0 11
144 27 12 4 2 5 1 0 0 0 0 11
145 28 2 4 4 11 1 0 0 0 0 9
145 28 3 1 6 14 1 0 0 0 0 8
145 28 4 1 2 5 1 0 0 0 0 11
145 28 8 2 2 4 1 0 0 0 0 11
145 28 8 2 2 4 1 0 0 0 0 11
145 28 12 4 2 6 1 0 0 0 0 11
147 28 10 3 2 5 1 0 0 0 0 11
147 28 11 3 3 6 1 0 0 0 0 8
148 28 2 4 2 5 1 0 0 0 0 11
148 28 4 1 2 3 1 0 0 0 0 11
148 28 5 1 2 5 1 0 0 0 0 11
148 28 5 1 1 2 1 0 0 0 0 11
148 28 6 2 1 2 1 0 0 0 0 11
148 28 7 2 2 4 1 0 0 0 0 11
148 28 11 3 5 11 1 0 0 0 0 9
149 28 5 1 2 4 1 0 0 0 0 11
149 28 7 2 2 5 1 0 0 0 0 11
150 29 2 4 2 4 1 0 0 0 0 11
150 29 6 2 3 6 1 0 0 0 0 11
156 30 3 1 2 5 1 0 0 0 0 11
156 30 11 3 1 3 1 0 0 0 0 11
159 30 10 3 1 3 1 0 0 0 0 11
159 30 11 3 3 6 1 0 0 0 0 11
160 30 3 1 2 5 1 0 0 0 0 11
160 30 5 1 1 3 1 0 0 0 0 11
161 31 1 4 2 4 1 0 0 0 0 11
161 31 3 1 4 13 1 0 0 0 0 8
162 31 2 4 2 5 1 0 0 0 0 11
168 32 3 1 1 2 1 0 0 0 0 11
173 33 9 3 1 3 1 0 0 0 0 11
174 33 9 3 4 8 1 0 0 0 0 9
174 33 11 3 3 6 1 0 0 0 0 11
176 33 8 2 1 3 1 0 0 0 0 11
176 33 9 3 1 2 1 0 0 0 0 11
177 33 12 4 1 2 1 0 0 0 0 11
179 34 1 4 2 4 1 0 0 0 0 11
179 34 2 4 2 3 1 0 0 0 0 11
179 34 2 4 2 6 1 0 0 0 0 11
179 34 4 1 4 10 1 0 0 0 0 8
179 34 5 1 2 6 1 0 0 0 0 11
179 34 11 3 2 5 1 0 0 0 0 8
179 34 12 4 2 4 1 0 0 0 0 11
179 34 12 4 1 2 1 0 0 0 0 11
180 34 6 2 1 2 1 0 0 0 0 11
181 34 6 2 2 4 1 0 0 0 0 9
183 34 10 3 1 3 1 0 0 0 0 11
187 34 7 2 2 6 1 0 0 0 0 11
187 34 8 2 1 3 1 0 0 0 0 11
190 36 1 4 1 3 1 0 0 0 0 11
190 36 1 4 2 3 1 0 0 0 0 11
190 36 2 4 1 3 1 0 0 0 0 11
190 36 3 1 1 3 1 0 0 0 0 11
190 36 12 4 1 3 1 0 0 0 0 11
193 37 1 4 1 3 1 0 0 0 0 11
193 37 3 1 1 3 1 0 0 0 0 11
193 37 12 4 1 4 1 0 0 0 0 11
194 37 10 3 2 5 1 0 0 0 0 11
195 37 12 4 2 4 1 0 0 0 0 11
197 38 2 4 2 5 1 0 0 0 0 11
197 38 5 1 2 5 1 0 0 0 0 11
197 38 5 1 2 5 1 0 0 0 0 11
197 38 5 1 2 5 1 0 0 0 0 11
197 38 7 2 1 3 1 1 0 0 0 11
197 38 11 3 3 6 1 0 0 0 0 11
197 38 11 3 2 6 1 0 0 0 0 11
199 38 11 3 1 2 1 0 0 0 0 11
200 38 1 4 2 4 1 0 0 0 0 11
202 38 6 2 2 4 1 0 0 0 0 11
204 38 1 4 1 2 1 0 0 0 0 11
205 39 3 1 2 5 1 0 0 0 0 11
205 39 8 2 2 4 1 0 0 0 0 11
207 39 12 4 1 3 1 0 0 0 0 11
211 40 2 4 1 4 1 0 0 0 0 11
211 40 2 4 1 3 1 0 0 0 0 11
211 40 7 2 3 7 1 0 0 0 0 11
211 40 8 2 1 3 1 0 0 0 0 11
217 41 4 1 1 3 1 0 0 0 0 9
217 41 6 2 2 5 1 0 0 0 0 11
217 41 10 3 1 3 1 0 0 0 0 11
217 41 10 3 2 4 1 0 0 0 0 11
221 41 11 3 3 7 1 0 0 0 0 11
222 42 2 4 2 4 1 0 0 0 0 11
222 42 3 1 2 4 1 0 0 0 0 11
222 42 9 3 4 15 1 0 0 0 0 11
222 42 11 3 5 10 1 0 0 0 0 9
224 42 2 4 1 2 1 0 0 0 0 11
227 43 10 3 2 5 1 0 0 0 0 11
230 44 5 1 1 2 1 0 0 0 0 11
231 44 6 2 2 5 1 0 0 0 0 11
231 44 12 4 1 2 1 0 0 0 0 11
232 44 10 3 2 5 1 0 0 0 0 11
232 44 12 4 2 4 1 0 0 0 0 11
235 44 1 4 1 4 1 0 0 0 0 11
235 44 1 4 2 6 1 0 0 0 0 11
235 44 1 4 2 6 1 0 0 0 0 11
235 44 2 4 2 6 1 0 0 0 0 11
235 44 2 4 1 4 1 0 0 0 0 11
235 44 2 4 2 8 1 0 0 0 0 11
235 44 3 1 2 6 1 0 0 0 0 11
235 44 3 1 2 6 1 0 0 0 0 11
235 44 5 1 2 5 1 0 0 0 0 11
235 44 5 1 1 4 1 0 0 0 0 11
235 44 5 1 2 7 1 0 0 0 0 11
235 44 6 2 2 7 1 0 0 0 0 11
235 44 8 2 2 6 1 0 0 0 0 11
235 44 8 2 1 3 1 0 0 0 0 11
235 44 11 3 2 7 1 0 0 0 0 11
235 44 11 3 2 8 1 0 0 0 0 11
235 44 12 4 2 5 1 0 0 0 0 11
240 45 1 4 2 7 1 0 0 0 0 11
240 45 1 4 2 4 1 0 0 0 0 11
240 45 3 1 1 2 1 0 0 0 0 11
240 45 4 1 1 2 1 0 0 0 0 11
240 45 4 1 2 6 1 0 0 0 0 11
240 45 10 3 2 7 1 0 0 0 0 11
240 45 11 3 2 6 1 0 0 0 0 11
240 45 12 4 2 7 1 0 0 0 0 11
240 45 12 4 2 5 1 0 0 0 0 11
242 45 2 4 1 2 1 0 0 0 0 11
242 45 12 4 2 4 1 0 0 0 0 9
243 46 1 4 2 5 1 0 0 0 0 11
